code,year,gdp_per_capita
OWID_KOS,2018,11188.225
OWID_KOS,2019,11774.118
OWID_KOS,2020,11137.503
OWID_KOS,2021,12362.421
OWID_KOS,2022,13022.463
OWID_KOS,2023,14240.203
OWID_KOS,2024,15716.293
KWT,1990,38932.945
KWT,1991,28633.969
KWT,1992,43266.934
KWT,1993,56684.188
KWT,1994,61753.848
KWT,1995,64093.52
KWT,1996,62665.223
KWT,1997,62151.953
KWT,1998,62450.09
KWT,1999,59533.953
KWT,2000,60585.3
KWT,2001,59099.664
KWT,2002,59348.617
KWT,2003,67984.31
KWT,2004,73298.06
KWT,2005,78193.9
KWT,2006,79521.35
KWT,2007,79474.76
KWT,2008,77036.51
KWT,2009,67896.266
KWT,2010,62956.215
KWT,2011,64844.5
KWT,2012,64908.26
KWT,2013,62458.81
KWT,2014,60065.656
KWT,2015,57763.516
KWT,2016,56936.62
KWT,2017,52285.586
KWT,2018,51623.81
KWT,2019,51380.645
KWT,2020,49372.82
KWT,2021,50651.957
KWT,2022,51379.883
KWT,2023,47777.402
KWT,2024,46137.47
KGZ,1990,6095.681
KGZ,1991,5520.4297
KGZ,1992,4701.991
KGZ,1993,3973.8833
KGZ,1994,3176.9238
KGZ,1995,2974.7117
KGZ,1996,3138.6663
KGZ,1997,3399.9343
KGZ,1998,3419.2234
KGZ,1999,3491.9377
KGZ,2000,3638.4631
KGZ,2001,3795.8906
KGZ,2002,3760.5325
KGZ,2003,3982.9272
KGZ,2004,4211.5225
KGZ,2005,4156.9585
KGZ,2006,4240.1704
KGZ,2007,4558.713
KGZ,2008,4894.943
KGZ,2009,4969.9614
KGZ,2010,4876.4795
KGZ,2011,5092.8516
KGZ,2012,4993.3945
KGZ,2013,5418.5405
KGZ,2014,5513.7544
KGZ,2015,5600.2144
KGZ,2016,5715.0103
KGZ,2017,5861.222
KGZ,2018,5951.8286
KGZ,2019,6087.602
KGZ,2020,5537.7954
KGZ,2021,5736.479
KGZ,2022,6139.778
KGZ,2023,6575.7754
KGZ,2024,7048.9897
LAO,1990,2005.5005
LAO,1991,2033.5826
LAO,1992,2088.02
LAO,1993,2152.2766
LAO,1994,2267.7822
LAO,1995,2368.0547
LAO,1996,2473.773
LAO,1997,2589.2075
LAO,1998,2642.5662
LAO,1999,2786.5205
LAO,2000,2899.0195
LAO,2001,3015.6326
LAO,2002,3143.2234
LAO,2003,3282.9854
LAO,2004,3441.17
LAO,2005,3630.5588
LAO,2006,3881.5374
LAO,2007,4112.253
LAO,2008,4367.163
LAO,2009,4625.072
LAO,2010,4946.1055
LAO,2011,5266.879
LAO,2012,5608.9697
LAO,2013,5974.4736
LAO,2014,6341.2124
LAO,2015,6703.741
LAO,2016,7063.2554
LAO,2017,7432.4595
LAO,2018,7775.086
LAO,2019,8075.275
LAO,2020,7995.595
LAO,2021,8080.4355
LAO,2022,8183.0327
LAO,2023,8372.156
LAO,2024,8600.324
WB_LAC,1990,12426.25
WB_LAC,1991,12604.222
WB_LAC,1992,12735.489
WB_LAC,1993,13103.561
WB_LAC,1994,13570.513
WB_LAC,1995,13464.159
WB_LAC,1996,13773.65
WB_LAC,1997,14298.498
WB_LAC,1998,14501.8125
WB_LAC,1999,14364.294
WB_LAC,2000,14663.654
WB_LAC,2001,14518.147
WB_LAC,2002,14398.792
WB_LAC,2003,14568.346
WB_LAC,2004,15160.492
WB_LAC,2005,15565.822
WB_LAC,2006,16172.71
WB_LAC,2007,16820.953
WB_LAC,2008,17243.326
WB_LAC,2009,16665.797
WB_LAC,2010,17552.035
WB_LAC,2011,18151.834
WB_LAC,2012,18434.943
WB_LAC,2013,18767.875
WB_LAC,2014,18853.408
WB_LAC,2015,18763.834
WB_LAC,2016,18551.818
WB_LAC,2017,18745.582
WB_LAC,2018,18894.209
WB_LAC,2019,18882.951
WB_LAC,2020,17508.242
WB_LAC,2021,18694.14
WB_LAC,2022,19352.182
WB_LAC,2023,19656.629
WB_LAC,2024,19959.44
LVA,1990,17508.787
LVA,1991,15376.091
LVA,1992,10582.207
LVA,1993,10255.142
LVA,1994,10656.608
LVA,1995,10707.515
LVA,1996,11077.862
LVA,1997,12215.016
LVA,1998,13138.401
LVA,1999,13619.099
LVA,2000,14554.213
LVA,2001,15695.906
LVA,2002,17096.559
LVA,2003,18717.668
LVA,2004,20574.12
LVA,2005,23213.354
LVA,2006,26431.814
LVA,2007,29423.736
LVA,2008,28726.973
LVA,2009,24520.68
LVA,2010,24119.73
LVA,2011,25308.732
LVA,2012,27496.545
LVA,2013,28375.184
LVA,2014,29243.742
LVA,2015,30599.613
LVA,2016,31668.516
LVA,2017,33036.39
LVA,2018,34729.707
LVA,2019,35208.195
LVA,2020,34225.9
LVA,2021,36912.01
LVA,2022,37718.71
LVA,2023,37277.723
LVA,2024,37611.67
LBN,1990,5345.512
LBN,1991,7828.172
LBN,1992,8924.152
LBN,1993,9695.315
LBN,1994,10294.8125
LBN,1995,10762.442
LBN,1996,11757.282
LBN,1997,11668.4
LBN,1998,11885.308
LBN,1999,11617.25
LBN,2000,11571.732
LBN,2001,11817.931
LBN,2002,12053.834
LBN,2003,12272.344
LBN,2004,12882.076
LBN,2005,13024.665
LBN,2006,13003.681
LBN,2007,13941.562
LBN,2008,14955.142
LBN,2009,16264.351
LBN,2010,17390.758
LBN,2011,17353.195
LBN,2012,17323.3
LBN,2013,16396.496
LBN,2014,15205.873
LBN,2015,14980.0205
LBN,2016,15572.361
LBN,2017,16128.584
LBN,2018,16290.052
LBN,2019,15659.566
LBN,2020,12507.437
LBN,2021,11599.775
LBN,2022,11474.751
LBN,2023,11330.269
LSO,1990,1422.1505
LSO,1991,1494.2404
LSO,1992,1571.827
LSO,1993,1602.5963
LSO,1994,1675.5978
LSO,1995,1709.6943
LSO,1996,1786.1823
LSO,1997,1837.6965
LSO,1998,1856.6908
LSO,1999,1860.7006
LSO,2000,1932.158
LSO,2001,2004.0334
LSO,2002,2024.7872
LSO,2003,2127.373
LSO,2004,2178.6648
LSO,2005,2275.016
LSO,2006,2381.0203
LSO,2007,2470.3147
LSO,2008,2589.1663
LSO,2009,2538.1934
LSO,2010,2651.378
LSO,2011,2749.3196
LSO,2012,2894.227
LSO,2013,2914.3752
LSO,2014,2930.6172
LSO,2015,2986.9587
LSO,2016,3057.261
LSO,2017,2924.681
LSO,2018,2846.4182
LSO,2019,2773.2864
LSO,2020,2517.1104
LSO,2021,2544.7825
LSO,2022,2577.5454
LSO,2023,2595.8296
LSO,2024,2640.2854
LBR,1990,1866.4055
LBR,1991,1819.4978
LBR,1992,1115.0377
LBR,1993,718.6832
LBR,1994,563.6404
LBR,1995,534.8097
LBR,1996,582.678
LBR,1997,1111.9376
LBR,1998,1308.4056
LBR,1999,1507.3147
LBR,2000,1868.1798
LBR,2001,1867.1191
LBR,2002,1887.646
LBR,2003,1308.1509
LBR,2004,1326.5356
LBR,2005,1335.6173
LBR,2006,1364.6035
LBR,2007,1422.1002
LBR,2008,1463.124
LBR,2009,1492.9982
LBR,2010,1538.8508
LBR,2011,1601.0337
LBR,2012,1668.9729
LBR,2013,1774.5206
LBR,2014,1750.1438
LBR,2015,1714.0905
LBR,2016,1653.3105
LBR,2017,1661.3029
LBR,2018,1647.9745
LBR,2019,1575.7666
LBR,2020,1497.377
LBR,2021,1539.2089
LBR,2022,1578.9984
LBR,2023,1616.9237
LBR,2024,1646.0586
LBY,1990,18126.588
LBY,1991,20506.877
LBY,1992,19538.139
LBY,1993,18434.64
LBY,1994,18444.514
LBY,1995,17723.268
LBY,1996,17809.152
LBY,1997,18451.7
LBY,1998,17532.926
LBY,1999,17402.568
LBY,2000,17747.02
LBY,2001,17115.988
LBY,2002,16629.436
LBY,2003,18422.734
LBY,2004,18851.203
LBY,2005,20649.463
LBY,2006,21545.299
LBY,2007,22422.012
LBY,2008,21915.197
LBY,2009,20518.965
LBY,2010,21115.525
LBY,2011,10741.921
LBY,2012,20601.002
LBY,2013,16557.5
LBY,2014,12499.083
LBY,2015,12195.349
LBY,2016,11831.826
LBY,2017,15428.116
LBY,2018,16385.164
LBY,2019,14337.196
LBY,2020,9978.664
LBY,2021,12641.51
LBY,2022,11450.06
LBY,2023,12476.598
LBY,2024,12583.834
LTU,1990,20586.229
LTU,1991,19384.818
LTU,1992,15280.389
LTU,1993,12861.695
LTU,1994,11686.438
LTU,1995,12164.204
LTU,1996,12873.201
LTU,1997,14045.005
LTU,1998,15202.912
LTU,1999,15143.193
LTU,2000,15771.427
LTU,2001,16933.023
LTU,2002,18216.545
LTU,2003,20302.984
LTU,2004,21867.287
LTU,2005,23944.701
LTU,2006,26129.34
LTU,2007,29370.773
LTU,2008,30445.781
LTU,2009,26217.545
LTU,2010,26887.492
LTU,2011,29240.748
LTU,2012,30920.33
LTU,2013,32474.64
LTU,2014,33975.086
LTU,2015,35251.297
LTU,2016,36618.15
LTU,2017,38774.49
LTU,2018,41019.79
LTU,2019,43062.324
LTU,2020,43091.797
LTU,2021,45873.527
LTU,2022,46651.215
LTU,2023,46159.707
LTU,2024,47165.367
OWID_LIC,1990,2091.577
OWID_LIC,1991,2086.3845
OWID_LIC,1992,2042.2125
OWID_LIC,1993,1978.6189
OWID_LIC,1994,1942.905
OWID_LIC,1995,1981.9554
OWID_LIC,1996,2036.1765
OWID_LIC,1997,2109.07
OWID_LIC,1998,2148.3252
OWID_LIC,1999,2115.6118
OWID_LIC,2000,2100.0354
OWID_LIC,2001,2115.2341
OWID_LIC,2002,2172.3687
OWID_LIC,2003,2247.3982
OWID_LIC,2004,2317.1028
OWID_LIC,2005,2392.5898
OWID_LIC,2006,2455.3108
OWID_LIC,2007,2534.7456
OWID_LIC,2008,2592.9873
OWID_LIC,2009,2614.398
OWID_LIC,2010,2703.7039
OWID_LIC,2011,2705.9165
OWID_LIC,2012,2496.4563
OWID_LIC,2013,2414.5007
OWID_LIC,2014,2419.5178
OWID_LIC,2015,2431.4712
OWID_LIC,2016,2422.1921
OWID_LIC,2017,2425.2117
OWID_LIC,2018,2432.9915
OWID_LIC,2019,2434.319
OWID_LIC,2020,2347.0789
OWID_LIC,2021,2301.291
OWID_LIC,2022,2312.3845
OWID_LIC,2023,2245.1287
OWID_LIC,2024,2252.951
OWID_LMC,1990,3015.438
OWID_LMC,1991,3003.4285
OWID_LMC,1992,3050.2703
OWID_LMC,1993,3055.9973
OWID_LMC,1994,3115.1677
OWID_LMC,1995,3212.7397
OWID_LMC,1996,3347.0972
OWID_LMC,1997,3411.546
OWID_LMC,1998,3500.263
OWID_LMC,1999,3626.8872
OWID_LMC,2000,3707.9395
OWID_LMC,2001,3796.1543
OWID_LMC,2002,3892.3313
OWID_LMC,2003,4053.374
OWID_LMC,2004,4263.3096
OWID_LMC,2005,4473.2188
OWID_LMC,2006,4707.42
OWID_LMC,2007,4946.4395
OWID_LMC,2008,5080.3003
OWID_LMC,2009,5301.5405
OWID_LMC,2010,5575.538
OWID_LMC,2011,5746.0674
OWID_LMC,2012,5944.4634
OWID_LMC,2013,6183.676
OWID_LMC,2014,6464.03
OWID_LMC,2015,6755.226
OWID_LMC,2016,7049.0415
OWID_LMC,2017,7334.511
OWID_LMC,2018,7635.979
OWID_LMC,2019,7843.6367
OWID_LMC,2020,7439.8076
OWID_LMC,2021,7837.433
OWID_LMC,2022,8238.695
OWID_LMC,2023,8649.748
OWID_LMC,2024,8995.874
LUX,1990,81450.57
LUX,1991,87313.72
LUX,1992,87729.4
LUX,1993,90195.664
LUX,1994,92375.36
LUX,1995,92391.34
LUX,1996,92416.516
LUX,1997,96211.734
LUX,1998,101364.67
LUX,1999,108180.41
LUX,2000,114141.586
LUX,2001,116258.43
LUX,2002,118757.53
LUX,2003,120396.26
LUX,2004,123720.26
LUX,2005,124866.86
LUX,2006,130284.97
LUX,2007,138677.97
LUX,2008,135812.22
LUX,2009,129002.24
LUX,2010,131432.06
LUX,2011,129885.37
LUX,2012,128895.41
LUX,2013,129945.45
LUX,2014,130247.664
LUX,2015,130097.26
LUX,2016,133661.66
LUX,2017,132169.83
LUX,2018,131733.89
LUX,2019,132724.75
LUX,2020,129865.63
LUX,2021,136772.44
LUX,2022,132570.83
LUX,2023,130048.92
LUX,2024,128475.28
MAC,1990,55300.746
MAC,1991,54602.055
MAC,1992,58652.79
MAC,1993,59589.977
MAC,1994,60120.66
MAC,1995,60205.707
MAC,1996,59115.234
MAC,1997,58639.523
MAC,1998,55296.5
MAC,1999,53348.01
MAC,2000,55994.76
MAC,2001,57173.86
MAC,2002,61625.957
MAC,2003,67994.78
MAC,2004,84004.45
MAC,2005,87185.52
MAC,2006,93828.32
MAC,2007,102879.64
MAC,2008,102474.67
MAC,2009,104911.14
MAC,2010,130758.28
MAC,2011,155385.33
MAC,2012,164239.27
MAC,2013,174569.52
MAC,2014,162813.44
MAC,2015,123194.07
MAC,2016,120530.055
MAC,2017,133322.62
MAC,2018,139541.16
MAC,2019,133453.89
MAC,2020,59662.484
MAC,2021,73374.445
MAC,2022,59921.44
MAC,2023,104815.2
MAC,2024,111693.5
MDG,1990,1968.2723
MDG,1991,1789.8417
MDG,1992,1757.2946
MDG,1993,1740.2952
MDG,1994,1686.3419
MDG,1995,1661.2706
MDG,1996,1643.3258
MDG,1997,1649.4481
MDG,1998,1658.8885
MDG,1999,1681.3594
MDG,2000,1701.4432
MDG,2001,1748.5035
MDG,2002,1486.4343
MDG,2003,1584.7493
MDG,2004,1620.1195
MDG,2005,1648.1763
MDG,2006,1686.8634
MDG,2007,1731.6176
MDG,2008,1794.4023
MDG,2009,1673.1555
MDG,2010,1635.2451
MDG,2011,1614.5514
MDG,2012,1617.7908
MDG,2013,1610.6023
MDG,2014,1620.3579
MDG,2015,1627.5806
MDG,2016,1648.9122
MDG,2017,1669.7277
MDG,2018,1678.7863
MDG,2019,1707.8315
MDG,2020,1545.7272
MDG,2021,1577.4325
MDG,2022,1602.7136
MDG,2023,1629.4609
MDG,2024,1657.0497
MWI,1990,1047.4644
MWI,1991,1104.3905
MWI,1992,994.0365
MWI,1993,1074.5848
MWI,1994,975.8497
MWI,1995,1140.7561
MWI,1996,1200.3206
MWI,1997,1221.094
MWI,1998,1241.5243
MWI,1999,1249.7753
MWI,2000,1239.3917
MWI,2001,1149.5804
MWI,2002,1140.8428
MWI,2003,1176.1239
MWI,2004,1208.2197
MWI,2005,1214.7427
MWI,2006,1237.2739
MWI,2007,1318.3319
MWI,2008,1378.4288
MWI,2009,1449.7261
MWI,2010,1504.3751
MWI,2011,1533.2289
MWI,2012,1518.1481
MWI,2013,1555.5061
MWI,2014,1597.5648
MWI,2015,1597.6914
MWI,2016,1593.5955
MWI,2017,1613.0593
MWI,2018,1638.9166
MWI,2019,1687.2894
MWI,2020,1656.4398
MWI,2021,1687.5936
MWI,2022,1659.9594
MWI,2023,1649.2987
MWI,2024,1634.2466
MYS,1990,12013.697
MYS,1991,12795.05
MYS,1992,13567.894
MYS,1993,14533.79
MYS,1994,15474.015
MYS,1995,16568.516
MYS,1996,17771.71
MYS,1997,18604.514
MYS,1998,16817.172
MYS,1999,17428.625
MYS,2000,18532.91
MYS,2001,18186.441
MYS,2002,18708.87
MYS,2003,19329.006
MYS,2004,20168.506
MYS,2005,20767.586
MYS,2006,21444.486
MYS,2007,22305.12
MYS,2008,22898.002
MYS,2009,22106.643
MYS,2010,23307.97
MYS,2011,24115.818
MYS,2012,25006.36
MYS,2013,25736.354
MYS,2014,26818.432
MYS,2015,27699.627
MYS,2016,28425.371
MYS,2017,29551.545
MYS,2018,30459.965
MYS,2019,31300.508
MYS,2020,29200.453
MYS,2021,29822.85
MYS,2022,32129.223
MYS,2023,32857.668
MYS,2024,34116.23
MDV,1990,8945.805
MDV,1991,8799.255
MDV,1992,9120.992
MDV,1993,9378.522
MDV,1994,9866.075
MDV,1995,10894.173
MDV,1996,11495.099
MDV,1997,12210.969
MDV,1998,12884.723
MDV,1999,13449.203
MDV,2000,13738.281
MDV,2001,12977.999
MDV,2002,13689.807
MDV,2003,15316.119
MDV,2004,15958.656
MDV,2005,13942.875
MDV,2006,16829.977
MDV,2007,17439.951
MDV,2008,18344.486
MDV,2009,16230.009
MDV,2010,16730.014
MDV,2011,17581.768
MDV,2012,17390.148
MDV,2013,17986.89
MDV,2014,18765.36
MDV,2015,18829.447
MDV,2016,19345.18
MDV,2017,20036.717
MDV,2018,21072.58
MDV,2019,21855.502
MDV,2020,14242.975
MDV,2021,19052.623
MDV,2022,21357.81
MDV,2023,22333.047
MDV,2024,23034.41
MLI,1990,1890.5021
MLI,1991,2087.919
MLI,1992,1942.7285
MLI,1993,1985.3806
MLI,1994,2051.755
MLI,1995,2022.4038
MLI,1996,2105.2754
MLI,1997,2142.7876
MLI,1998,2228.2004
MLI,1999,2269.0874
MLI,2000,2187.719
MLI,2001,2458.4617
MLI,2002,2455.6194
MLI,2003,2611.837
MLI,2004,2565.9775
MLI,2005,2546.3328
MLI,2006,2555.0747
MLI,2007,2515.947
MLI,2008,2523.1997
MLI,2009,2575.5454
MLI,2010,2632.2646
MLI,2011,2623.3462
MLI,2012,2520.5293
MLI,2013,2528.53
MLI,2014,2609.1672
MLI,2015,2686.5605
MLI,2016,2759.1106
MLI,2017,2816.1943
MLI,2018,2862.4072
MLI,2019,2916.1716
MLI,2020,2796.4104
MLI,2021,2796.228
MLI,2022,2813.811
MLI,2023,2860.4282
MLI,2024,2916.1853
MLT,1990,18207.428
MLT,1991,18832.13
MLT,1992,19513.186
MLT,1993,20184.914
MLT,1994,21127.064
MLT,1995,22310.963
MLT,1996,23002.21
MLT,1997,24028.895
MLT,1998,25096.875
MLT,1999,26126.09
MLT,2000,31066.924
MLT,2001,30600.973
MLT,2002,31206.271
MLT,2003,32146.68
MLT,2004,32061.572
MLT,2005,32775.75
MLT,2006,33419.473
MLT,2007,34980.402
MLT,2008,36286.375
MLT,2009,35511.355
MLT,2010,37527.34
MLT,2011,37739.445
MLT,2012,38935.7
MLT,2013,40919.793
MLT,2014,43161.543
MLT,2015,46170.17
MLT,2016,46965.6
MLT,2017,51626.348
MLT,2018,53417.016
MLT,2019,53391.438
MLT,2020,50387.82
MLT,2021,56852.32
MLT,2022,56841.957
MLT,2023,60418.395
MLT,2024,62700.496
MHL,1990,3905.586
MHL,1991,3828.4636
MHL,1992,4029.3413
MHL,1993,4207.4097
MHL,1994,4396.9146
MHL,1995,4703.433
MHL,1996,4174.814
MHL,1997,3867.3428
MHL,1998,3805.887
MHL,1999,3718.811
MHL,2000,3772.2158
MHL,2001,4000.7305
MHL,2002,4121.84
MHL,2003,4040.655
MHL,2004,4012.3445
MHL,2005,4075.1587
MHL,2006,4075.5764
MHL,2007,4222.413
MHL,2008,3903.3057
MHL,2009,4047.2268
MHL,2010,4269.3584
MHL,2011,4259.116
MHL,2012,4244.0444
MHL,2013,4469.8535
MHL,2014,4491.9917
MHL,2015,4670.1094
MHL,2016,4896.522
MHL,2017,5199.344
MHL,2018,5635.3076
MHL,2019,6405.0757
MHL,2020,6417.1846
MHL,2021,6767.958
MHL,2022,6936.865
MHL,2023,6801.6147
MHL,2024,7209.2666
MRT,1990,5519.6104
MRT,1991,5456.5557
MRT,1992,5350.118
MRT,1993,5439.8223
MRT,1994,5097.2085
MRT,1995,5446.2695
MRT,1996,5650.3413
MRT,1997,5302.3667
MRT,1998,5310.158
MRT,1999,5359.989
MRT,2000,5008.608
MRT,2001,4847.4106
MRT,2002,4806.8984
MRT,2003,5023.6523
MRT,2004,5139.2256
MRT,2005,5445.8296
MRT,2006,6284.702
MRT,2007,6002.7783
MRT,2008,5813.356
MRT,2009,5639.7876
MRT,2010,5605.7637
MRT,2011,5653.2173
MRT,2012,5716.252
MRT,2013,5769.7285
MRT,2014,5837.852
MRT,2015,5969.5425
MRT,2016,5866.2812
MRT,2017,6050.6216
MRT,2018,6153.6377
MRT,2019,6162.2104
MRT,2020,5963.2354
MRT,2021,5836.566
MRT,2022,6053.2617
MRT,2023,6276.475
MRT,2024,6482.69
MUS,1990,9058.666
MUS,1991,9358.886
MUS,1992,9838.103
MUS,1993,10216.242
MUS,1994,10490.889
MUS,1995,10847.03
MUS,1996,11336.6045
MUS,1997,11832.288
MUS,1998,12419.468
MUS,1999,12582.752
MUS,2000,13481.754
MUS,2001,13823.417
MUS,2002,13949.475
MUS,2003,14669.5
MUS,2004,15209.017
MUS,2005,15387.98
MUS,2006,16061.603
MUS,2007,16904.275
MUS,2008,17750.594
MUS,2009,18290.406
MUS,2010,19045.654
MUS,2011,19790.53
MUS,2012,20425.707
MUS,2013,21061.03
MUS,2014,21827.48
MUS,2015,22603.088
MUS,2016,23460.002
MUS,2017,24361.875
MUS,2018,25324.178
MUS,2019,26047.975
MUS,2020,22258.387
MUS,2021,23010.201
MUS,2022,25085.988
MUS,2023,26635.012
MUS,2024,28011.158
MEX,1990,17169.592
MEX,1991,17511.73
MEX,1992,17796.406
MEX,1993,17970.588
MEX,1994,18422.82
MEX,1995,17028.121
MEX,1996,17775.873
MEX,1997,18737.643
MEX,1998,19573.066
MEX,1999,19793.285
MEX,2000,20470.494
MEX,2001,20078.219
MEX,2002,19744.793
MEX,2003,19701.463
MEX,2004,20127.225
MEX,2005,20277.256
MEX,2006,20965.826
MEX,2007,21102.27
MEX,2008,20992.56
MEX,2009,19385.543
MEX,2010,20058.385
MEX,2011,20457.6
MEX,2012,20898.936
MEX,2013,20805.348
MEX,2014,21069.766
MEX,2015,21408.928
MEX,2016,21578.264
MEX,2017,21777.523
MEX,2018,21997.773
MEX,2019,21704.186
MEX,2020,19728.482
MEX,2021,20782.588
MEX,2022,21391.857
MEX,2023,21917.248
MEX,2024,22039.629
FSM,1990,3112.4648
FSM,1991,3282.9182
FSM,1992,3347.6455
FSM,1993,3543.7498
FSM,1994,3459.8857
FSM,1995,3663.7825
FSM,1996,3526.0925
FSM,1997,3296.3357
FSM,1998,3380.5332
FSM,1999,3409.417
FSM,2000,3555.4995
FSM,2001,3609.8726
FSM,2002,3623.1963
FSM,2003,3692.4172
FSM,2004,3586.1125
FSM,2005,3685.9944
FSM,2006,3701.3508
FSM,2007,3665.6575
FSM,2008,3601.9004
FSM,2009,3674.4883
FSM,2010,3764.953
FSM,2011,3901.6758
FSM,2012,3828.747
FSM,2013,3680.1064
FSM,2014,3575.8508
FSM,2015,3723.399
FSM,2016,3746.1301
FSM,2017,3813.4421
FSM,2018,3798.592
FSM,2019,3940.2644
FSM,2020,3852.2002
FSM,2021,3946.416
FSM,2022,3814.9907
FSM,2023,3814.7202
FSM,2024,3824.1523
WB_MENAP,1990,9205.145
WB_MENAP,1991,9095.262
WB_MENAP,1992,9368.716
WB_MENAP,1993,9318.904
WB_MENAP,1994,9316.932
WB_MENAP,1995,9366.083
WB_MENAP,1996,9618.568
WB_MENAP,1997,9752.916
WB_MENAP,1998,9957.327
WB_MENAP,1999,10015.553
WB_MENAP,2000,10377.118
WB_MENAP,2001,10360.04
WB_MENAP,2002,10367.434
WB_MENAP,2003,10569.36
WB_MENAP,2004,11141.106
WB_MENAP,2005,11442.411
WB_MENAP,2006,11811.969
WB_MENAP,2007,12144.084
WB_MENAP,2008,12379.392
WB_MENAP,2009,12295.783
WB_MENAP,2010,12616.922
WB_MENAP,2011,12850.983
WB_MENAP,2012,12973.573
WB_MENAP,2013,12954.756
WB_MENAP,2014,13111.288
WB_MENAP,2015,13259.931
WB_MENAP,2016,13645.836
WB_MENAP,2017,13723.836
WB_MENAP,2018,13842.64
WB_MENAP,2019,13860.935
WB_MENAP,2020,13244.126
WB_MENAP,2021,13650.496
WB_MENAP,2022,14243.885
WB_MENAP,2023,14296.296
WB_MENAP,2024,14355.141
MDA,1990,15902.895
MDA,1991,13342.06
MDA,1992,9461.428
MDA,1993,9363.593
MDA,1994,6490.353
MDA,1995,6428.84
MDA,1996,6063.1406
MDA,1997,6185.8394
MDA,1998,5783.486
MDA,1999,5597.4653
MDA,2000,5727.079
MDA,2001,6090.0347
MDA,2002,6580.2783
MDA,2003,7034.358
MDA,2004,7573.6177
MDA,2005,8161.4736
MDA,2006,8577.028
MDA,2007,8854.834
MDA,2008,9563.698
MDA,2009,9001.234
MDA,2010,9649.951
MDA,2011,10217.309
MDA,2012,10158.386
MDA,2013,11080.063
MDA,2014,11641.121
MDA,2015,11691.08
MDA,2016,12377.366
MDA,2017,13118.822
MDA,2018,13895.504
MDA,2019,14621.24
MDA,2020,13559.26
MDA,2021,15682.07
MDA,2022,15358.016
MDA,2023,15990.4795
MDA,2024,16376.611
MNG,1990,6637.8193
MNG,1991,5874.2554
MNG,1992,5324.488
MNG,1993,5162.1
MNG,1994,5213.846
MNG,1995,5457.685
MNG,1996,5494.3213
MNG,1997,5628.1064
MNG,1998,5735.8438
MNG,1999,5829.1665
MNG,2000,5818.243
MNG,2001,5917.071
MNG,2002,6117.9824
MNG,2003,6463.7896
MNG,2004,7070.667
MNG,2005,7499.848
MNG,2006,8043.9966
MNG,2007,8750.134
MNG,2008,9379.8545
MNG,2009,9095.977
MNG,2010,9507.119
MNG,2011,10960.096
MNG,2012,12078.919
MNG,2013,13210.095
MNG,2014,13943.428
MNG,2015,13974.597
MNG,2016,13898.1455
MNG,2017,14401.537
MNG,2018,15230.241
MNG,2019,15790.696
MNG,2020,14801.342
MNG,2021,14792.251
MNG,2022,15310.435
MNG,2023,16222.864
MNG,2024,16842.65
MNE,1997,14638.797
MNE,1998,15403.052
MNE,1999,13993.415
MNE,2000,14452.276
MNE,2001,14552.556
MNE,2002,14770.316
MNE,2003,15076.714
MNE,2004,15716.141
MNE,2005,16348.968
MNE,2006,17727.44
MNE,2007,18966.531
MNE,2008,20239.006
MNE,2009,18985.018
MNE,2010,19476.244
MNE,2011,20110.57
MNE,2012,19576.494
MNE,2013,20201.375
MNE,2014,20641.85
MNE,2015,21131.928
MNE,2016,21834.182
MNE,2017,22513.875
MNE,2018,23562.273
MNE,2019,24585.219
MNE,2020,20904.688
MNE,2021,23690.078
MNE,2022,25583.422
MNE,2023,27243.518
MNE,2024,28105.709
MAR,1990,4418.66
MAR,1991,4656.126
MAR,1992,4483.2495
MAR,1993,4379.764
MAR,1994,4771.093
MAR,1995,4444.2285
MAR,1996,4916.48
MAR,1997,4766.1104
MAR,1998,5033.9233
MAR,1999,5043.665
MAR,2000,5100.1157
MAR,2001,5417.5786
MAR,2002,5544.072
MAR,2003,5810.053
MAR,2004,5996.39
MAR,2005,6103.4224
MAR,2006,6488.674
MAR,2007,6620.5903
MAR,2008,6901.9507
MAR,2009,7063.727
MAR,2010,7210.6367
MAR,2011,7503.793
MAR,2012,7628.644
MAR,2013,7839.032
MAR,2014,7951.7983
MAR,2015,8198.809
MAR,2016,8141.9404
MAR,2017,8450.009
MAR,2018,8611.75
MAR,2019,8768.176
MAR,2020,8054.563
MAR,2021,8623.266
MAR,2022,8690.448
MAR,2023,8915.352
MAR,2024,9162.747
MOZ,1990,547.6228
MOZ,1991,563.5121
MOZ,1992,510.8228
MOZ,1993,549.04877
MOZ,1994,546.2097
MOZ,1995,525.4187
MOZ,1996,562.8575
MOZ,1997,612.3715
MOZ,1998,660.6502
MOZ,1999,722.30554
MOZ,2000,711.9764
MOZ,2001,785.79016
MOZ,2002,842.64526
MOZ,2003,883.23914
MOZ,2004,934.134
MOZ,2005,970.38995
MOZ,2006,1041.8047
MOZ,2007,1095.1257
MOZ,2008,1141.9425
MOZ,2009,1178.7091
MOZ,2010,1224.2302
MOZ,2011,1275.5295
MOZ,2012,1338.516
MOZ,2013,1385.8325
MOZ,2014,1449.9293
MOZ,2015,1512.5997
MOZ,2016,1537.9086
MOZ,2017,1532.0073
MOZ,2018,1538.8351
MOZ,2019,1528.8899
MOZ,2020,1466.1248
MOZ,2021,1457.2354
MOZ,2022,1476.6656
